Time [s],Throughput [Mbps],Max SectorID,Max SNR[dB],Angle[deg],Active SectorID
7.9,0,6,18.26,-135,2
8,0,6,18.26,-135,2
8.1,0,6,18.26,-135,2
8.2,0,6,18.26,-135,2
8.3,0,6,18.26,-135,2
8.4,71.1258,6,18.26,-135,2
8.5,98.8115,6,18.26,-135,1
8.6,48.3053,6,18.26,-135,2
8.7,0,6,18.26,-135,2
8.8,0,6,18.26,-135,2
8.9,0,6,18.26,-135,2
9,0,6,18.26,-135,2
9.1,0,6,18.26,-135,2
9.2,0,6,18.26,-135,2
9.3,0,6,18.26,-135,2
9.4,0,6,18.26,-135,2
9.5,0,6,18.26,-135,2
9.6,90.0077,6,18.26,-135,2
9.7,99.9699,6,18.26,-135,2
9.8,43.3242,6,18.26,-135,2
9.9,0,6,18.26,-135,2
10,0,6,18.26,-135,2
10.1,0,6,18.26,-135,2
10.2,0,6,18.26,-135,2
10.3,0,6,18.26,-135,2
10.4,0,6,18.26,-135,2
10.5,0,6,18.26,-135,2
10.6,0,6,18.26,-135,2
10.7,0,6,18.26,-135,2
10.8,93.7146,6,18.26,-135,2
10.9,100.086,6,18.26,-135,2
11,9.49888,6,18.26,-135,2
11.1,0,6,18.26,-135,2
11.2,0,6,18.26,-135,2
11.3,0,6,18.26,-135,2
11.4,0,6,18.26,-135,2
11.5,0,6,18.26,-135,2
11.6,0,6,18.26,-135,2
11.7,0,6,18.26,-135,2
11.8,0,6,18.26,-135,2
11.9,0,6,18.26,-135,2
12,127.54,6,18.26,-135,2
12.1,99.8541,6,18.26,-135,2
12.2,99.8464,6,18.26,-135,2
12.3,94.0698,6,18.26,-135,2
12.4,0,6,18.26,-135,2
12.5,0,6,18.26,-135,2
12.6,0,6,18.26,-135,2
12.7,0,6,18.26,-135,2
12.8,0,6,18.26,-135,1
12.9,0,6,18.26,-135,2
13,0,6,18.26,-135,2
13.1,0,6,18.26,-135,2
13.2,0,6,18.26,-135,2
13.3,39.0995,6,18.26,-135,2
13.4,103.963,6,18.26,-135,2
13.5,100.086,6,18.26,-135,2
13.6,99.9699,6,18.26,-135,2
13.7,100.086,6,18.26,-135,2
13.8,28.96,6,18.26,-135,2
13.9,0,6,18.26,-135,2
14,0,6,18.26,-135,2
14.1,0,6,18.26,-135,2
14.2,0,6,18.26,-135,2
14.3,0,6,18.26,-135,2
14.4,0,6,18.26,-135,2
14.5,0,6,18.26,-135,2
14.6,0,6,18.26,-135,2
14.7,0,6,18.26,-135,2
14.8,108.079,6,18.26,-135,2
14.9,99.9699,6,18.26,-135,2
15,99.8541,6,18.26,-135,2
15.1,50.9696,6,18.26,-135,2
15.2,0,6,18.26,-135,2
15.3,0,6,18.26,-135,2
15.4,0,6,18.26,-135,2
15.5,0,6,18.26,-135,2
15.6,0,6,18.26,-135,2
15.7,0,6,18.26,-135,2
15.8,0,6,18.26,-135,2
15.9,0,6,18.26,-135,2
16,0,6,18.26,-135,2
16.1,86.4166,6,18.26,-135,2
16.2,99.9699,6,18.26,-135,2
16.3,42.745,6,18.26,-135,2
16.4,0,6,18.26,-135,2
16.5,0,6,18.26,-135,2
16.6,0,6,18.26,-135,2
16.7,0,6,18.26,-135,2
16.8,0,6,18.26,-135,2
16.9,0,6,18.26,-135,2
17,0,6,18.26,-135,1
17.1,0,6,18.26,-135,2
17.2,0,6,18.26,-135,2
17.3,94.4096,6,18.26,-135,2
17.4,99.9699,6,18.26,-135,2
17.5,100.086,6,18.26,-135,2
17.6,99.8541,6,18.26,-135,2
17.7,100.086,6,18.26,-135,2
17.8,4.74944,6,18.26,-135,2
17.9,0,6,18.26,-135,2
18,0,6,18.26,-135,2
18.1,0,6,18.26,-135,2
18.2,0,6,18.26,-135,2
18.3,0,6,18.26,-135,2
18.4,0,6,18.26,-135,2
18.5,0,6,18.26,-135,2
18.6,0,6,18.26,-135,2
18.7,0,6,18.26,-135,2
18.8,132.521,6,18.26,-135,2
18.9,10.1939,6,18.26,-135,2
19,0,6,18.26,-135,2
19.1,0,6,18.26,-135,2
19.2,0,6,18.26,-135,2
19.3,0,6,18.26,-135,2
19.4,0,6,18.26,-135,2
19.5,0,6,18.26,-135,2
19.6,0,6,18.26,-135,2
19.7,0,6,18.26,-135,2
19.8,0,6,18.26,-135,2
19.9,0.33984,6,18.26,-135,2
20,0,6,18.26,-135,2
20.1,0,6,18.26,-135,2
20.2,0,6,18.26,-135,2
20.3,0,6,18.26,-135,2
20.4,0,6,18.26,-135,2
20.5,0,6,18.26,-135,2
20.6,0,6,18.26,-135,2
20.7,0,6,18.26,-135,2
20.8,0,6,18.26,-135,2
20.9,126.505,6,18.26,-135,2
21,99.9699,6,18.26,-135,2
21.1,60.3526,6,18.26,-135,2
21.2,0,6,18.26,-135,2
21.3,0,6,18.26,-135,1
21.4,0,6,18.26,-135,2
21.5,0,6,18.26,-135,2
21.6,0,6,18.26,-135,2
21.7,0,6,18.26,-135,2
21.8,0,6,18.26,-135,2
21.9,0,6,18.26,-135,2
22,0,6,18.26,-135,2
22.1,76.8019,6,18.26,-135,2
22.2,99.9699,6,18.26,-135,2
22.3,100.082,6,18.26,-135,2
22.4,3.71072,6,18.26,-135,2
22.5,0,6,18.26,-135,2
22.6,0,6,18.26,-135,2
22.7,0,6,18.26,-135,2
22.8,0,6,18.26,-135,2
22.9,0,6,18.26,-135,2
23,0,6,18.26,-135,2
23.1,0,6,18.26,-135,2
23.2,0,6,18.26,-135,2
23.3,0,6,18.26,-135,2
23.4,133.332,6,18.26,-135,2
23.5,10.0781,6,18.26,-135,2
23.6,0,6,18.26,-135,2
23.7,0,6,18.26,-135,2
23.8,0,6,18.26,-135,2
23.9,0,6,18.26,-135,2
24,0,6,18.26,-135,2
24.1,0,6,18.26,-135,2
24.2,0,6,18.26,-135,2
24.3,0,6,18.26,-135,2
24.4,0,6,18.26,-135,2
24.5,126.729,6,18.26,-135,2
24.6,100.433,6,18.26,-135,2
24.7,99.8541,6,18.26,-135,2
24.8,99.6224,6,18.26,-135,2
24.9,100.317,6,18.26,-135,2
25,99.9699,6,18.26,-135,2
25.1,0.23168,6,18.26,-135,2
