Time [s],STA_0_Thr[Mbps],STA_0_MaxSNR[dB],STA_1_Thr[Mbps],STA_1_MaxSNR[dB],Non_Moving_Thr[Mbps]
3.9,0.999699,16.9981,1.0020200000000001,18.26,1.0020200000000001
4.0,1.00086,18.0526,0.998541,18.26,0.998541
4.1,0.999699,18.4235,0.999699,18.26,0.999699
4.2,0.9834820000000001,18.1029,0.9834820000000001,18.26,0.9834820000000001
4.3,1.0159200000000002,18.1029,1.01823,18.26,1.01823
4.4,0.999699,17.0976,0.998541,18.26,0.998541
4.5,0.999699,15.4281,1.00086,18.26,1.00086
4.6,1.0020200000000001,13.1277,0.999699,18.26,0.999699
4.7,0.999699,10.2412,0.999699,18.26,0.999699
4.8,0.472627,6.82101,0.474944,18.26,0.474944
4.9,0.0,2.92599,0.0,18.26,0.0
5.0,0.0,-1.3810200000000001,0.0,18.26,0.0
5.1,0.0,1.7492599999999998,0.0,18.26,0.0
5.2,1.0865799999999999,5.39999,1.0634100000000002,18.26,1.0634100000000002
5.3,1.0020200000000001,8.47476,1.0031700000000001,18.26,1.0031700000000001
5.4,0.999699,11.0257,1.00086,18.26,1.00086
5.5,0.999699,13.1043,0.999699,18.26,0.999699
5.6,0.999699,14.7601,0.999699,18.26,0.999699
5.7,1.00086,16.0406,1.00086,18.26,1.00086
5.8,1.00086,16.99,0.998541,18.26,0.998541
5.9,0.998541,17.649,1.00086,18.26,1.00086
6.0,0.999699,18.0546,0.999699,18.26,0.999699
6.1,0.999699,18.2406,0.999699,18.26,0.999699
6.2,1.00086,18.2505,1.00086,18.26,1.00086
6.3,0.999699,18.0917,0.999699,18.26,0.999699
6.4,0.999699,17.7175,0.999699,18.26,0.999699
6.5,1.00086,17.0947,1.00086,18.26,1.00086
6.6,0.999699,16.1866,0.999699,18.26,0.999699
6.7,0.999699,14.9531,0.999699,18.26,0.999699
6.8,1.00086,13.3502,0.999699,18.26,0.999699
6.9,1.00086,11.3315,0.999699,18.26,0.999699
7.0,0.9973820000000001,8.84699,0.999699,18.26,0.999699
7.1,0.801613,5.84563,0.7645440000000001,18.26,0.7645440000000001
7.2,0.0,2.27552,0.0,18.26,0.0
7.3,0.0,-1.91435,0.0,18.26,0.0
7.4,0.0,2.36619,0.0,18.26,0.0
7.5,0.81088,6.32025,0.749485,18.26,0.749485
7.6,1.00086,9.80825,0.998541,18.26,0.998541
7.7,0.999699,12.7704,1.00086,18.26,1.00086
7.8,0.999699,15.1528,0.999699,18.26,0.999699
7.9,0.998541,16.91,1.00086,18.26,1.00086
8.0,1.00086,18.0066,0.999699,18.26,0.999699
8.1,0.998541,18.4206,0.999699,18.26,0.999699
8.2,1.0020200000000001,18.1432,0.999699,18.26,0.999699
8.3,0.999699,17.1801,1.00086,18.26,1.00086
8.4,0.999699,15.5513,1.00086,18.26,1.00086
8.5,0.992749,13.2893,0.990432,18.26,0.990432
8.6,1.00665,13.2893,1.0089700000000001,18.26,1.0089700000000001
8.7,1.00086,10.4377,1.00086,18.26,1.00086
8.8,0.487686,7.04931,0.487686,18.26,0.487686
8.9,0.0,3.18198,0.0,18.26,0.0
9.0,0.0,-1.10094,0.0,18.26,0.0
9.1,0.0,1.49749,0.0,18.26,0.0
9.2,1.04488,5.18605,1.0610899999999999,18.26,1.0610899999999999
9.3,1.00086,8.295819999999999,0.999699,18.26,0.999699
9.4,0.998541,10.8785,1.00086,18.26,1.00086
9.5,1.00086,12.9855,0.998541,18.26,0.998541
9.6,0.998541,14.6668,1.00086,18.26,1.00086
9.7,1.0020200000000001,15.9698,0.999699,18.26,0.999699
9.8,0.998541,16.9389,1.00086,18.26,1.00086
9.9,1.00086,17.6151,0.998541,18.26,0.998541
10.0,0.999699,18.0358,1.0020200000000001,18.26,1.0020200000000001
10.1,0.999699,18.2348,0.999699,18.26,0.999699
10.2,1.00086,18.2423,0.998541,18.26,0.998541
10.3,0.999699,18.0855,1.0020200000000001,18.26,1.0020200000000001
10.4,0.999699,17.7883,0.9973820000000001,18.26,0.9973820000000001
10.5,1.00086,17.3717,1.00086,18.26,1.00086
10.6,0.998541,16.8543,1.00086,18.26,1.00086
10.7,0.999699,16.2523,0.999699,18.26,0.999699
10.8,1.00086,15.5798,1.00086,18.26,1.00086
10.9,1.00086,14.8491,0.998541,18.26,0.998541
11.0,0.999699,14.071,1.00086,18.26,1.00086
11.1,0.999699,13.2546,1.00086,18.26,1.00086
11.2,1.00086,12.4078,0.998541,18.26,0.998541
11.3,0.9973820000000001,11.5376,0.999699,18.26,0.999699
11.4,1.0031700000000001,10.6498,1.00086,18.26,1.00086
11.5,0.9973820000000001,9.74957,0.999699,18.26,0.999699
11.6,1.0020200000000001,8.84117,0.999699,18.26,0.999699
11.7,0.998541,7.92833,1.00086,18.26,1.00086
11.8,1.00086,7.0141800000000005,0.998541,18.26,0.998541
11.9,0.999699,6.10142,0.998541,18.26,0.998541
12.0,0.535181,5.19221,0.5409729999999999,18.26,0.5409729999999999
12.1,0.0,4.2886,0.0,18.26,0.0
12.2,0.0,3.3921300000000003,0.0,18.26,0.0
12.3,0.0,2.50422,0.0,18.26,0.0
12.4,0.0,1.62571,0.0,18.26,0.0
12.5,0.0,0.757763,0.0,18.26,0.0
12.6,0.0,-0.0993384,0.0,18.26,0.0
12.7,0.0,-0.944148,0.0,18.26,0.0
12.8,0.0,-0.944148,0.0,18.26,0.0
12.9,0.0,-1.79414,0.0,18.26,0.0
13.0,0.0,-2.5977900000000003,0.00112,18.26,0.00112
13.1,0.0,-2.25832,0.0,18.26,0.0
13.2,0.0,-1.5667799999999998,0.8340860000000001,18.26,0.8340860000000001
13.3,0.0,-0.9137059999999999,1.00086,18.26,1.00086
13.4,0.0,-0.296548,0.999699,18.26,0.999699
13.5,0.0,0.287033,0.999699,18.26,0.999699
13.6,0.0,0.8392299999999999,1.00086,18.26,1.00086
13.7,0.0,1.36194,0.999699,18.26,0.999699
13.8,0.0,1.8571,0.999699,18.26,0.999699
13.9,0.0,2.32638,0.999699,18.26,0.999699
14.0,0.0,2.77136,0.999699,18.26,0.999699
14.1,0.0,3.1935,1.00086,18.26,1.00086
14.2,0.0,3.3510800000000005,0.999699,18.26,0.999699
14.3,0.0,2.93741,0.999699,18.26,0.999699
14.4,0.0,2.50143,1.00086,18.26,1.00086
14.5,0.0,2.0417400000000003,0.999699,18.26,0.999699
14.6,0.0,1.55679,0.999699,18.26,0.999699
14.7,0.0,1.04494,0.999699,18.26,0.999699
14.8,0.0,0.5043949999999999,0.999699,18.26,0.999699
14.9,0.0,-0.0667777,1.00086,18.26,1.00086
15.0,0.0,-0.67067,0.999699,18.26,0.999699
15.1,0.0,-1.30955,0.999699,18.26,0.999699
15.2,0.0,-1.9858799999999999,1.00086,18.26,1.00086
15.3,0.0,-2.70234,0.999699,18.26,0.999699
15.4,0.0,-2.09537,0.999699,18.26,0.999699
15.5,0.0,-1.2673,0.999699,18.26,0.999699
15.6,0.0,-0.426883,1.00086,18.26,1.00086
15.7,0.0,0.42546999999999996,0.999699,18.26,0.999699
15.8,0.0,1.28929,0.999699,18.26,0.999699
15.9,0.0,2.16375,0.999699,18.26,0.999699
16.0,0.0,3.04818,0.999699,18.26,0.999699
16.1,0.0,3.9415199999999997,1.00086,18.26,1.00086
16.2,0.0,4.8425400000000005,0.999699,18.26,0.999699
16.3,0.0,5.74974,0.999699,18.26,0.999699
16.4,0.0,6.66135,1.00086,18.26,1.00086
16.5,0.0,7.57525,0.999699,18.26,0.999699
16.6,0.0,8.48895,0.999699,18.26,0.999699
16.7,0.0,9.399469999999999,0.999699,18.26,0.999699
16.8,0.0,10.3034,1.00086,18.26,1.00086
16.9,0.0,11.1965,0.999699,18.26,0.999699
17.0,0.0,12.0741,0.9834820000000001,18.26,0.9834820000000001
17.1,0.0,12.0741,1.0159200000000002,18.26,1.0159200000000002
17.2,0.0,12.9307,1.00086,18.26,1.00086
17.3,0.0,13.7597,0.999699,18.26,0.999699
17.4,0.0,14.5537,0.999699,18.26,0.999699
17.5,0.0,15.3039,1.00086,18.26,1.00086
17.6,0.0,16.0002,0.998541,18.26,0.998541
17.7,0.0,16.631,1.00086,18.26,1.00086
17.8,0.0,17.1829,0.999699,18.26,0.999699
17.9,0.0,17.6405,1.00086,18.26,1.00086
18.0,0.0,17.9861,0.999699,18.26,0.999699
18.1,0.0,18.1999,0.999699,18.26,0.999699
18.2,0.0,18.26,0.999699,18.26,0.999699
18.3,0.0,18.26,1.00086,18.26,1.00086
18.4,0.0,18.26,0.999699,18.26,0.999699
18.5,0.0,18.26,0.999699,18.26,0.999699
18.6,0.0,18.26,0.999699,18.26,0.999699
18.7,0.0,18.26,1.00086,18.26,1.00086
18.8,0.0,18.26,0.999699,18.26,0.999699
18.9,0.0,18.26,0.999699,18.26,0.999699
19.0,0.824781,18.26,0.998541,18.26,0.998541
19.1,0.999699,18.26,1.00086,18.26,1.00086
19.2,1.00086,18.26,0.999699,18.26,0.999699
19.3,0.999699,18.26,0.999699,18.26,0.999699
19.4,0.998541,18.26,1.00086,18.26,1.00086
19.5,0.998541,18.26,0.999699,18.26,0.999699
19.6,1.0031700000000001,18.26,0.999699,18.26,0.999699
19.7,0.998541,18.26,1.00086,18.26,1.00086
19.8,1.00086,18.26,0.998541,18.26,0.998541
19.9,0.999699,18.26,0.999699,18.26,0.999699
20.0,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
20.1,0.999699,18.26,0.998541,18.26,0.998541
20.2,1.00086,18.26,0.999699,18.26,0.999699
20.3,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
20.4,0.999699,18.26,0.999699,18.26,0.999699
20.5,1.00086,18.26,0.998541,18.26,0.998541
20.6,0.998541,18.26,1.00086,18.26,1.00086
20.7,0.996224,18.26,0.992749,18.26,0.992749
20.8,1.00433,18.26,1.00781,18.26,1.00781
20.9,1.00086,18.26,0.998541,18.26,0.998541
21.0,0.999699,18.26,1.00086,18.26,1.00086
21.1,0.999699,18.26,0.998541,18.26,0.998541
21.2,1.00086,18.26,1.00086,18.26,1.00086
21.3,0.99159,18.26,0.99159,18.26,0.99159
21.4,1.00665,18.26,1.0089700000000001,18.26,1.0089700000000001
21.5,1.00086,18.26,0.998541,18.26,0.998541
21.6,1.00086,18.26,0.999699,18.26,0.999699
21.7,0.998541,18.26,1.0020200000000001,18.26,1.0020200000000001
21.8,1.00086,18.26,1.00086,18.26,1.00086
21.9,0.999699,18.26,0.9973820000000001,18.26,0.9973820000000001
22.0,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
22.1,0.999699,18.26,0.999699,18.26,0.999699
22.2,1.00086,18.26,0.9973820000000001,18.26,0.9973820000000001
22.3,0.999699,18.26,1.00086,18.26,1.00086
22.4,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
22.5,1.00086,18.26,0.998541,18.26,0.998541
22.6,0.999699,18.26,0.999699,18.26,0.999699
22.7,1.00086,18.26,1.00086,18.26,1.00086
22.8,0.999699,18.26,0.999699,18.26,0.999699
22.9,0.999699,18.26,1.00086,18.26,1.00086
23.0,1.00086,18.26,0.999699,18.26,0.999699
23.1,0.998541,18.26,0.998541,18.26,0.998541
23.2,1.00086,18.26,1.00086,18.26,1.00086
23.3,1.00086,18.26,1.00086,18.26,1.00086
23.4,0.998541,18.26,0.998541,18.26,0.998541
23.5,0.999699,18.26,1.00086,18.26,1.00086
23.6,1.00086,18.26,0.999699,18.26,0.999699
23.7,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
23.8,0.999699,18.26,0.999699,18.26,0.999699
23.9,0.999699,18.26,0.999699,18.26,0.999699
24.0,1.00086,18.26,0.998541,18.26,0.998541
24.1,0.999699,18.26,1.0020200000000001,18.26,1.0020200000000001
24.2,1.00086,18.26,0.998541,18.26,0.998541
24.3,0.998541,18.26,1.00086,18.26,1.00086
24.4,0.999699,18.26,0.998541,18.26,0.998541
24.5,1.00086,18.26,0.999699,18.26,0.999699
24.6,1.00086,18.26,1.00086,18.26,1.00086
24.7,0.999699,18.26,1.00086,18.26,1.00086
24.8,0.998541,18.26,0.999699,18.26,0.999699
24.9,0.999699,18.26,0.999699,18.26,0.999699
25.0,1.00086,18.26,0.999699,18.26,0.999699
25.1,0.0011584000000000002,18.26,0.0011584000000000002,18.26,0.0011584000000000002
