Time [s],Throughput [Mbps],Max SectorID,Max SNR[dB],Angle[deg],Active SectorID
7.5,76.1069,6,18.26,-135,2
7.6,99.9699,6,18.26,-135,2
7.7,100.086,6,18.26,-135,2
7.8,99.8541,6,18.26,-135,2
7.9,100.086,6,18.26,-135,2
8,99.9699,6,18.26,-135,2
8.1,99.9699,6,18.26,-135,2
8.2,100.202,6,18.26,-135,2
8.3,99.8541,6,18.26,-135,2
8.4,100.086,6,18.26,-135,2
8.5,99.2749,6,18.26,-135,1
8.6,100.781,6,18.26,-135,2
8.7,99.9699,6,18.26,-135,2
8.8,48.0736,6,18.26,-135,2
8.9,0,6,18.26,-135,2
9,0,6,18.26,-135,2
9.1,0,6,18.26,-135,2
9.2,104.604,6,18.26,-135,2
9.3,100.086,6,18.26,-135,2
9.4,99.8541,6,18.26,-135,2
9.5,99.9699,6,18.26,-135,2
9.6,100.086,6,18.26,-135,2
9.7,100.086,6,18.26,-135,2
9.8,99.9699,6,18.26,-135,2
9.9,99.9699,6,18.26,-135,2
10,99.8541,6,18.26,-135,2
10.1,99.9699,6,18.26,-135,2
10.2,100.202,6,18.26,-135,2
10.3,99.8541,6,18.26,-135,2
10.4,100.086,6,18.26,-135,2
10.5,100.086,6,18.26,-135,2
10.6,99.9699,6,18.26,-135,2
10.7,99.8541,6,18.26,-135,2
10.8,100.086,6,18.26,-135,2
10.9,100.086,6,18.26,-135,2
11,99.9699,6,18.26,-135,2
11.1,99.9699,6,18.26,-135,2
11.2,99.9699,6,18.26,-135,2
11.3,99.9699,6,18.26,-135,2
11.4,99.9699,6,18.26,-135,2
11.5,100.202,6,18.26,-135,2
11.6,99.9699,6,18.26,-135,2
11.7,99.8541,6,18.26,-135,2
11.8,100.086,6,18.26,-135,2
11.9,100.086,6,18.26,-135,2
12,58.0358,6,18.26,-135,2
12.1,0,6,18.26,-135,2
12.2,0,6,18.26,-135,2
12.3,0,6,18.26,-135,2
12.4,0,6,18.26,-135,2
12.5,0,6,18.26,-135,2
12.6,0,6,18.26,-135,2
12.7,0,6,18.26,-135,2
12.8,0,6,18.26,-135,1
12.9,0,6,18.26,-135,2
13,71.9366,6,18.26,-135,2
13.1,99.9699,6,18.26,-135,2
13.2,99.9699,6,18.26,-135,2
13.3,100.086,6,18.26,-135,2
13.4,99.9699,6,18.26,-135,2
13.5,99.9699,6,18.26,-135,2
13.6,99.9699,6,18.26,-135,2
13.7,100.086,6,18.26,-135,2
13.8,99.9699,6,18.26,-135,2
13.9,99.9699,6,18.26,-135,2
14,100.086,6,18.26,-135,2
14.1,99.9699,6,18.26,-135,2
14.2,99.9699,6,18.26,-135,2
14.3,99.9699,6,18.26,-135,2
14.4,100.086,6,18.26,-135,2
14.5,99.9699,6,18.26,-135,2
14.6,99.9699,6,18.26,-135,2
14.7,99.9699,6,18.26,-135,2
14.8,100.086,6,18.26,-135,2
14.9,99.9699,6,18.26,-135,2
15,99.9699,6,18.26,-135,2
15.1,99.9699,6,18.26,-135,2
15.2,100.086,6,18.26,-135,2
15.3,99.9699,6,18.26,-135,2
15.4,99.9699,6,18.26,-135,2
15.5,99.9699,6,18.26,-135,2
15.6,100.086,6,18.26,-135,2
15.7,99.9699,6,18.26,-135,2
15.8,99.9699,6,18.26,-135,2
15.9,99.9699,6,18.26,-135,2
16,100.086,6,18.26,-135,2
16.1,99.9699,6,18.26,-135,2
16.2,99.9699,6,18.26,-135,2
16.3,99.9699,6,18.26,-135,2
16.4,99.9699,6,18.26,-135,2
16.5,100.086,6,18.26,-135,2
16.6,99.9699,6,18.26,-135,2
16.7,99.9699,6,18.26,-135,2
16.8,100.086,6,18.26,-135,2
16.9,99.9699,6,18.26,-135,2
17,98.3482,6,18.26,-135,1
17.1,101.708,6,18.26,-135,2
17.2,99.9699,6,18.26,-135,2
17.3,99.9699,6,18.26,-135,2
17.4,99.9699,6,18.26,-135,2
17.5,100.086,6,18.26,-135,2
17.6,99.9699,6,18.26,-135,2
17.7,99.9699,6,18.26,-135,2
17.8,99.9699,6,18.26,-135,2
17.9,100.086,6,18.26,-135,2
18,99.9699,6,18.26,-135,2
18.1,99.9699,6,18.26,-135,2
18.2,99.9699,6,18.26,-135,2
18.3,99.9699,6,18.26,-135,2
18.4,100.086,6,18.26,-135,2
18.5,99.9699,6,18.26,-135,2
18.6,99.9699,6,18.26,-135,2
18.7,100.086,6,18.26,-135,2
18.8,99.9699,6,18.26,-135,2
18.9,99.9699,6,18.26,-135,2
19,99.8541,6,18.26,-135,2
19.1,99.9699,6,18.26,-135,2
19.2,99.9699,6,18.26,-135,2
19.3,99.9699,6,18.26,-135,2
19.4,100.202,6,18.26,-135,2
19.5,99.8541,6,18.26,-135,2
19.6,100.086,6,18.26,-135,2
19.7,100.086,6,18.26,-135,2
19.8,99.8541,6,18.26,-135,2
19.9,100.086,6,18.26,-135,2
20,100.086,6,18.26,-135,2
20.1,99.8541,6,18.26,-135,2
20.2,99.9699,6,18.26,-135,2
20.3,100.086,6,18.26,-135,2
20.4,100.086,6,18.26,-135,2
20.5,99.9699,6,18.26,-135,2
20.6,99.8541,6,18.26,-135,2
20.7,100.086,6,18.26,-135,2
20.8,99.8541,6,18.26,-135,2
20.9,100.202,6,18.26,-135,2
21,99.9699,6,18.26,-135,2
21.1,99.9699,6,18.26,-135,2
21.2,99.9699,6,18.26,-135,2
21.3,99.2749,6,18.26,-135,1
21.4,100.665,6,18.26,-135,2
21.5,99.9699,6,18.26,-135,2
21.6,100.202,6,18.26,-135,2
21.7,99.8541,6,18.26,-135,2
21.8,100.086,6,18.26,-135,2
21.9,99.8541,6,18.26,-135,2
22,100.086,6,18.26,-135,2
22.1,100.086,6,18.26,-135,2
22.2,99.9699,6,18.26,-135,2
22.3,100.086,6,18.26,-135,2
22.4,99.8541,6,18.26,-135,2
22.5,100.086,6,18.26,-135,2
22.6,99.9699,6,18.26,-135,2
22.7,99.9699,6,18.26,-135,2
22.8,100.086,6,18.26,-135,2
22.9,99.8541,6,18.26,-135,2
23,100.086,6,18.26,-135,2
23.1,99.9699,6,18.26,-135,2
23.2,99.9699,6,18.26,-135,2
23.3,99.9699,6,18.26,-135,2
23.4,100.086,6,18.26,-135,2
23.5,99.9699,6,18.26,-135,2
23.6,100.086,6,18.26,-135,2
23.7,99.8541,6,18.26,-135,2
23.8,100.086,6,18.26,-135,2
23.9,99.8541,6,18.26,-135,2
24,100.202,6,18.26,-135,2
24.1,99.7382,6,18.26,-135,2
24.2,100.202,6,18.26,-135,2
24.3,100.086,6,18.26,-135,2
24.4,99.9699,6,18.26,-135,2
24.5,99.9699,6,18.26,-135,2
24.6,99.8541,6,18.26,-135,2
24.7,100.202,6,18.26,-135,2
24.8,99.9699,6,18.26,-135,2
24.9,100.086,6,18.26,-135,2
25,99.8541,6,18.26,-135,2
25.1,0.11584,6,18.26,-135,2
