Time [s],Throughput [Mbps],Max SectorID,Max SNR[dB],Angle[deg],Active SectorID
15.8,100.086,8,18.8593,-45,4
15.9,99.9699,8,18.8593,-45,4
16,99.7382,8,18.8593,-45,4
16.1,100.202,8,18.8593,-45,4
16.2,100.086,8,18.8593,-45,4
16.3,99.9699,8,18.8593,-45,4
16.4,100.086,8,18.8593,-45,4
16.5,100.086,8,18.8593,-45,4
16.6,99.7382,8,18.8593,-45,4
16.7,100.202,8,18.8593,-45,4
16.8,62.3219,8,18.8593,-45,4
16.9,0,8,18.8593,-45,8
17,0,8,18.8593,-45,1
17.1,0,8,18.8593,-45,4
17.2,110.859,8,18.8593,-45,4
17.3,100.897,8,18.8593,-45,4
17.4,100.202,8,18.8593,-45,4
17.5,99.8541,8,18.8593,-45,4
17.6,100.202,8,18.8593,-45,4
17.7,99.8541,8,18.8593,-45,4
17.8,99.9699,8,18.8593,-45,4
17.9,99.8541,8,18.8593,-45,4
18,100.202,8,18.8593,-45,4
18.1,100.086,8,18.8593,-45,4
18.2,99.8541,8,18.8593,-45,4
18.3,99.9699,8,18.8593,-45,4
18.4,100.202,8,18.8593,-45,4
18.5,99.8541,8,18.8593,-45,4
18.6,99.9699,8,18.8593,-45,4
18.7,100.202,8,18.8593,-45,4
18.8,99.8541,8,18.8593,-45,4
18.9,99.9699,8,18.8593,-45,4
19,100.086,8,18.8593,-45,4
19.1,99.7382,8,18.8593,-45,4
19.2,100.317,8,18.8593,-45,4
19.3,99.9699,8,18.8593,-45,4
19.4,99.9699,8,18.8593,-45,4
19.5,99.8541,8,18.8593,-45,4
19.6,100.086,8,18.8593,-45,4
19.7,99.9699,8,18.8593,-45,4
19.8,100.086,8,18.8593,-45,4
19.9,99.9699,8,18.8593,-45,4
20,99.9699,8,18.8593,-45,4
20.1,99.7382,8,18.8593,-45,4
20.2,100.202,8,18.8593,-45,4
20.3,100.202,8,18.8593,-45,4
20.4,99.7382,8,18.8593,-45,4
20.5,100.202,8,18.8593,-45,4
20.6,99.8541,8,18.8593,-45,4
20.7,100.086,8,18.8593,-45,4
20.8,100.086,8,18.8593,-45,4
20.9,99.8541,8,18.8593,-45,4
21,99.9699,8,18.8593,-45,4
21.1,100.086,8,18.8593,-45,4
21.2,99.9699,8,18.8593,-45,4
21.3,99.159,8,18.8593,-45,1
21.4,100.897,8,18.8593,-45,4
21.5,99.8541,8,18.8593,-45,4
21.6,100.086,8,18.8593,-45,4
21.7,100.086,8,18.8593,-45,4
21.8,99.9699,8,18.8593,-45,4
21.9,100.086,8,18.8593,-45,4
22,99.8541,8,18.8593,-45,4
22.1,99.9699,8,18.8593,-45,4
22.2,100.086,8,18.8593,-45,4
22.3,99.8541,8,18.8593,-45,4
22.4,99.9699,8,18.8593,-45,4
22.5,100.202,8,18.8593,-45,4
22.6,99.9699,8,18.8593,-45,4
22.7,99.9699,8,18.8593,-45,4
22.8,99.9699,8,18.8593,-45,4
22.9,99.9699,8,18.8593,-45,4
23,100.086,8,18.8593,-45,4
23.1,100.086,8,18.8593,-45,4
23.2,99.9699,8,18.8593,-45,4
23.3,99.9699,8,18.8593,-45,4
23.4,99.9699,8,18.8593,-45,4
23.5,100.086,8,18.8593,-45,4
23.6,99.8541,8,18.8593,-45,4
23.7,100.086,8,18.8593,-45,4
23.8,99.9699,8,18.8593,-45,4
23.9,100.086,8,18.8593,-45,4
24,99.7382,8,18.8593,-45,4
24.1,100.202,8,18.8593,-45,4
24.2,100.086,8,18.8593,-45,4
24.3,99.8541,8,18.8593,-45,4
24.4,100.086,8,18.8593,-45,4
24.5,99.9699,8,18.8593,-45,4
24.6,99.8541,8,18.8593,-45,4
24.7,100.086,8,18.8593,-45,4
24.8,99.9699,8,18.8593,-45,4
24.9,100.086,8,18.8593,-45,4
25,99.8541,8,18.8593,-45,4
25.1,0,8,18.8593,-45,4
